plate,well,dye,sample,target
PLAT,P1,SYBR,1820,PLAT
PLAT,P2,SYBR,STD_1500,PLAT
PLAT,P3,SYBR,1821,PLAT
PLAT,P4,SYBR,STD_1500,PLAT
PLAT,P5,SYBR,1822,PLAT
PLAT,P6,SYBR,STD_1500,PLAT
PLAT,P7,SYBR,1823,PLAT
PLAT,P8,SYBR,STD_150,PLAT
PLAT,P9,SYBR,1824,PLAT
PLAT,P10,SYBR,STD_150,PLAT
PLAT,P11,SYBR,1825,PLAT
PLAT,P12,SYBR,STD_150,PLAT
PLAT,P13,SYBR,1826,PLAT
PLAT,P14,SYBR,STD_15,PLAT
PLAT,P15,SYBR,1827,PLAT
PLAT,P16,SYBR,STD_15,PLAT
PLAT,P17,SYBR,1828,PLAT
PLAT,P18,SYBR,STD_15,PLAT
PLAT,P19,SYBR,1829,PLAT
PLAT,P20,SYBR,water,NA
PLAT,P21,SYBR,1830,PLAT
PLAT,P22,SYBR,water,NA
PLAT,P23,SYBR,1831,PLAT
PLAT,P24,SYBR,water,NA
PLAGL1,A1,SYBR,1495,PLAGL1
PLAGL1,A2,SYBR,1832,PLAGL1
PLAGL1,A3,SYBR,1496,PLAGL1
PLAGL1,A4,SYBR,1834,PLAGL1
PLAGL1,A5,SYBR,1497,PLAGL1
PLAGL1,A6,SYBR,1835,PLAGL1
PLAGL1,A7,SYBR,1498,PLAGL1
PLAGL1,A8,SYBR,1836,PLAGL1
PLAGL1,A9,SYBR,1499,PLAGL1
PLAGL1,A10,SYBR,1837,PLAGL1
PLAGL1,A11,SYBR,1500,PLAGL1
PLAGL1,A12,SYBR,1839,PLAGL1
PLAGL1,A13,SYBR,1501,PLAGL1
PLAGL1,A14,SYBR,1840,PLAGL1
PLAGL1,A15,SYBR,1503,PLAGL1
PLAGL1,A16,SYBR,1841,PLAGL1
PLAGL1,A17,SYBR,1507,PLAGL1
PLAGL1,A18,SYBR,1842,PLAGL1
PLAGL1,A19,SYBR,1508,PLAGL1
PLAGL1,A20,SYBR,1844,PLAGL1
PLAGL1,A21,SYBR,1510,PLAGL1
PLAGL1,A22,SYBR,1846,PLAGL1
PLAGL1,A23,SYBR,1511,PLAGL1
PLAGL1,A24,SYBR,1848,PLAGL1
PLAGL1,B1,SYBR,1883,PLAGL1
PLAGL1,B2,SYBR,2160,PLAGL1
PLAGL1,B3,SYBR,1884,PLAGL1
PLAGL1,B4,SYBR,2161,PLAGL1
PLAGL1,B5,SYBR,1885,PLAGL1
PLAGL1,B6,SYBR,2162,PLAGL1
PLAGL1,B7,SYBR,1886,PLAGL1
PLAGL1,B8,SYBR,2163,PLAGL1
PLAGL1,B9,SYBR,1887,PLAGL1
PLAGL1,B10,SYBR,2164,PLAGL1
PLAGL1,B11,SYBR,1888,PLAGL1
PLAGL1,B12,SYBR,2165,PLAGL1
PLAGL1,B13,SYBR,1889,PLAGL1
PLAGL1,B14,SYBR,2166,PLAGL1
PLAGL1,B15,SYBR,1890,PLAGL1
PLAGL1,B16,SYBR,2167,PLAGL1
PLAGL1,B17,SYBR,1891,PLAGL1
PLAGL1,B18,SYBR,2168,PLAGL1
PLAGL1,B19,SYBR,1892,PLAGL1
PLAGL1,B20,SYBR,2169,PLAGL1
PLAGL1,B21,SYBR,1893,PLAGL1
PLAGL1,B22,SYBR,2170,PLAGL1
PLAGL1,B23,SYBR,1894,PLAGL1
PLAGL1,B24,SYBR,2171,PLAGL1
PLAGL1,C1,SYBR,1512,PLAGL1
PLAGL1,C2,SYBR,1849,PLAGL1
PLAGL1,C3,SYBR,1513,PLAGL1
PLAGL1,C4,SYBR,1850,PLAGL1
PLAGL1,C5,SYBR,1514,PLAGL1
PLAGL1,C6,SYBR,1852,PLAGL1
PLAGL1,C7,SYBR,1515,PLAGL1
PLAGL1,C8,SYBR,1853,PLAGL1
PLAGL1,C9,SYBR,1516,PLAGL1
PLAGL1,C10,SYBR,1854,PLAGL1
PLAGL1,C11,SYBR,1517,PLAGL1
PLAGL1,C12,SYBR,1855,PLAGL1
PLAGL1,C13,SYBR,1535,PLAGL1
PLAGL1,C14,SYBR,1856,PLAGL1
PLAGL1,C15,SYBR,1536,PLAGL1
PLAGL1,C16,SYBR,1857,PLAGL1
PLAGL1,C17,SYBR,1538,PLAGL1
PLAGL1,C18,SYBR,1858,PLAGL1
PLAGL1,C19,SYBR,1539,PLAGL1
PLAGL1,C20,SYBR,1859,PLAGL1
PLAGL1,C21,SYBR,1540,PLAGL1
PLAGL1,C22,SYBR,1860,PLAGL1
PLAGL1,C23,SYBR,1541,PLAGL1
PLAGL1,C24,SYBR,1861,PLAGL1
PLAGL1,D1,SYBR,1895,PLAGL1
PLAGL1,D2,SYBR,2172,PLAGL1
PLAGL1,D3,SYBR,1896,PLAGL1
PLAGL1,D4,SYBR,939,PLAGL1
PLAGL1,D5,SYBR,1897,PLAGL1
PLAGL1,D6,SYBR,1136,PLAGL1
PLAGL1,D7,SYBR,1898,PLAGL1
PLAGL1,D8,SYBR,1231,PLAGL1
PLAGL1,D9,SYBR,1899,PLAGL1
PLAGL1,D10,SYBR,1687,PLAGL1
PLAGL1,D11,SYBR,1901,PLAGL1
PLAGL1,D12,SYBR,2530,PLAGL1
PLAGL1,D13,SYBR,1902,PLAGL1
PLAGL1,D14,SYBR,2659,PLAGL1
PLAGL1,D15,SYBR,1905,PLAGL1
PLAGL1,D16,SYBR,2660,PLAGL1
PLAGL1,D17,SYBR,1906,PLAGL1
PLAGL1,D18,SYBR,2661,PLAGL1
PLAGL1,D19,SYBR,1907,PLAGL1
PLAGL1,D20,SYBR,2666,PLAGL1
PLAGL1,D21,SYBR,1908,PLAGL1
PLAGL1,D22,SYBR,2709,PLAGL1
PLAGL1,D23,SYBR,1909,PLAGL1
PLAGL1,D24,SYBR,2710,PLAGL1
PLAGL1,E1,SYBR,1542,PLAGL1
PLAGL1,E2,SYBR,1939,PLAGL1
PLAGL1,E3,SYBR,1693,PLAGL1
PLAGL1,E4,SYBR,1940,PLAGL1
PLAGL1,E5,SYBR,1694,PLAGL1
PLAGL1,E6,SYBR,1941,PLAGL1
PLAGL1,E7,SYBR,1695,PLAGL1
PLAGL1,E8,SYBR,1942,PLAGL1
PLAGL1,E9,SYBR,1696,PLAGL1
PLAGL1,E10,SYBR,1943,PLAGL1
PLAGL1,E11,SYBR,1697,PLAGL1
PLAGL1,E12,SYBR,1944,PLAGL1
PLAGL1,E13,SYBR,1698,PLAGL1
PLAGL1,E14,SYBR,1945,PLAGL1
PLAGL1,E15,SYBR,1699,PLAGL1
PLAGL1,E16,SYBR,1946,PLAGL1
PLAGL1,E17,SYBR,1700,PLAGL1
PLAGL1,E18,SYBR,1947,PLAGL1
PLAGL1,E19,SYBR,1701,PLAGL1
PLAGL1,E20,SYBR,1948,PLAGL1
PLAGL1,E21,SYBR,1702,PLAGL1
PLAGL1,E22,SYBR,1949,PLAGL1
PLAGL1,E23,SYBR,1686,PLAGL1
PLAGL1,E24,SYBR,1950,PLAGL1
PLAGL1,F1,SYBR,1910,PLAGL1
PLAGL1,F2,SYBR,2711,PLAGL1
PLAGL1,F3,SYBR,1912,PLAGL1
PLAGL1,F4,SYBR,2712,PLAGL1
PLAGL1,F5,SYBR,1914,PLAGL1
PLAGL1,F6,SYBR,2713,PLAGL1
PLAGL1,F7,SYBR,1915,PLAGL1
PLAGL1,F8,SYBR,2714,PLAGL1
PLAGL1,F9,SYBR,1916,PLAGL1
PLAGL1,F10,SYBR,2715,PLAGL1
PLAGL1,F11,SYBR,1917,PLAGL1
PLAGL1,F12,SYBR,2718,PLAGL1
PLAGL1,F13,SYBR,1918,PLAGL1
PLAGL1,F14,SYBR,2719,PLAGL1
PLAGL1,F15,SYBR,1919,PLAGL1
PLAGL1,F16,SYBR,2738,PLAGL1
PLAGL1,F17,SYBR,1920,PLAGL1
PLAGL1,F18,SYBR,2742,PLAGL1
PLAGL1,F19,SYBR,1921,PLAGL1
PLAGL1,F20,SYBR,2743,PLAGL1
PLAGL1,F21,SYBR,1922,PLAGL1
PLAGL1,F22,SYBR,2745,PLAGL1
PLAGL1,F23,SYBR,1924,PLAGL1
PLAGL1,F24,SYBR,2746,PLAGL1
PLAGL1,G1,SYBR,1677,PLAGL1
PLAGL1,G2,SYBR,1951,PLAGL1
PLAGL1,G3,SYBR,1672,PLAGL1
PLAGL1,G4,SYBR,1952,PLAGL1
PLAGL1,G5,SYBR,520,PLAGL1
PLAGL1,G6,SYBR,1953,PLAGL1
PLAGL1,G7,SYBR,1716,PLAGL1
PLAGL1,G8,SYBR,1954,PLAGL1
PLAGL1,G9,SYBR,1717,PLAGL1
PLAGL1,G10,SYBR,1955,PLAGL1
PLAGL1,G11,SYBR,1720,PLAGL1
PLAGL1,G12,SYBR,1956,PLAGL1
PLAGL1,G13,SYBR,1722,PLAGL1
PLAGL1,G14,SYBR,1957,PLAGL1
PLAGL1,G15,SYBR,827,PLAGL1
PLAGL1,G16,SYBR,1958,PLAGL1
PLAGL1,G17,SYBR,266,PLAGL1
PLAGL1,G18,SYBR,1959,PLAGL1
PLAGL1,G19,SYBR,127,PLAGL1
PLAGL1,G20,SYBR,1960,PLAGL1
PLAGL1,G21,SYBR,315,PLAGL1
PLAGL1,G22,SYBR,1961,PLAGL1
PLAGL1,G23,SYBR,126,PLAGL1
PLAGL1,G24,SYBR,1962,PLAGL1
PLAGL1,H1,SYBR,1928,PLAGL1
PLAGL1,H2,SYBR,2748,PLAGL1
PLAGL1,H3,SYBR,1929,PLAGL1
PLAGL1,H4,SYBR,2253,PLAGL1
PLAGL1,H5,SYBR,1931,PLAGL1
PLAGL1,H6,SYBR,2257,PLAGL1
PLAGL1,H7,SYBR,1932,PLAGL1
PLAGL1,H8,SYBR,2704,PLAGL1
PLAGL1,H9,SYBR,1933,PLAGL1
PLAGL1,H10,SYBR,2705,PLAGL1
PLAGL1,H11,SYBR,1934,PLAGL1
PLAGL1,H12,SYBR,2706,PLAGL1
PLAGL1,H13,SYBR,1935,PLAGL1
PLAGL1,H14,SYBR,2752,PLAGL1
PLAGL1,H15,SYBR,1936,PLAGL1
PLAGL1,H16,SYBR,2753,PLAGL1
PLAGL1,H17,SYBR,1937,PLAGL1
PLAGL1,H18,SYBR,2754,PLAGL1
PLAGL1,H19,SYBR,1938,PLAGL1
PLAGL1,H20,SYBR,2755,PLAGL1
PLAGL1,H21,SYBR,1774,PLAGL1
PLAGL1,H22,SYBR,2756,PLAGL1
PLAGL1,H23,SYBR,1775,PLAGL1
PLAGL1,H24,SYBR,2757,PLAGL1
PLAGL1,I1,SYBR,318,PLAGL1
PLAGL1,I2,SYBR,1963,PLAGL1
PLAGL1,I3,SYBR,130,PLAGL1
PLAGL1,I4,SYBR,1964,PLAGL1
PLAGL1,I5,SYBR,320,PLAGL1
PLAGL1,I6,SYBR,1965,PLAGL1
PLAGL1,I7,SYBR,321,PLAGL1
PLAGL1,I8,SYBR,1966,PLAGL1
PLAGL1,I9,SYBR,323,PLAGL1
PLAGL1,I10,SYBR,1967,PLAGL1
PLAGL1,I11,SYBR,267,PLAGL1
PLAGL1,I12,SYBR,1968,PLAGL1
PLAGL1,I13,SYBR,330,PLAGL1
PLAGL1,I14,SYBR,2067,PLAGL1
PLAGL1,I15,SYBR,332,PLAGL1
PLAGL1,I16,SYBR,2068,PLAGL1
PLAGL1,I17,SYBR,193,PLAGL1
PLAGL1,I18,SYBR,2069,PLAGL1
PLAGL1,I19,SYBR,334,PLAGL1
PLAGL1,I20,SYBR,2070,PLAGL1
PLAGL1,I21,SYBR,116,PLAGL1
PLAGL1,I22,SYBR,2071,PLAGL1
PLAGL1,I23,SYBR,338,PLAGL1
PLAGL1,I24,SYBR,2084,PLAGL1
PLAGL1,J1,SYBR,1776,PLAGL1
PLAGL1,J2,SYBR,2758,PLAGL1
PLAGL1,J3,SYBR,1777,PLAGL1
PLAGL1,J4,SYBR,2759,PLAGL1
PLAGL1,J5,SYBR,1779,PLAGL1
PLAGL1,J6,SYBR,2772,PLAGL1
PLAGL1,J7,SYBR,1780,PLAGL1
PLAGL1,J8,SYBR,2761,PLAGL1
PLAGL1,J9,SYBR,1781,PLAGL1
PLAGL1,J10,SYBR,2762,PLAGL1
PLAGL1,J11,SYBR,1784,PLAGL1
PLAGL1,J12,SYBR,2763,PLAGL1
PLAGL1,J13,SYBR,1785,PLAGL1
PLAGL1,J14,SYBR,2764,PLAGL1
PLAGL1,J15,SYBR,1786,PLAGL1
PLAGL1,J16,SYBR,2765,PLAGL1
PLAGL1,J17,SYBR,1787,PLAGL1
PLAGL1,J18,SYBR,2768,PLAGL1
PLAGL1,J19,SYBR,1788,PLAGL1
PLAGL1,J20,SYBR,2769,PLAGL1
PLAGL1,J21,SYBR,1789,PLAGL1
PLAGL1,J22,SYBR,2770,PLAGL1
PLAGL1,J23,SYBR,1790,PLAGL1
PLAGL1,J24,SYBR,2771,PLAGL1
PLAGL1,K1,SYBR,192,PLAGL1
PLAGL1,K2,SYBR,2085,PLAGL1
PLAGL1,K3,SYBR,772,PLAGL1
PLAGL1,K4,SYBR,2086,PLAGL1
PLAGL1,K5,SYBR,824,PLAGL1
PLAGL1,K6,SYBR,2087,PLAGL1
PLAGL1,K7,SYBR,346,PLAGL1
PLAGL1,K8,SYBR,2088,PLAGL1
PLAGL1,K9,SYBR,1178,PLAGL1
PLAGL1,K10,SYBR,2089,PLAGL1
PLAGL1,K11,SYBR,769,PLAGL1
PLAGL1,K12,SYBR,2090,PLAGL1
PLAGL1,K13,SYBR,764,PLAGL1
PLAGL1,K14,SYBR,2091,PLAGL1
PLAGL1,K15,SYBR,1179,PLAGL1
PLAGL1,K16,SYBR,2092,PLAGL1
PLAGL1,K17,SYBR,111,PLAGL1
PLAGL1,K18,SYBR,2093,PLAGL1
PLAGL1,K19,SYBR,194,PLAGL1
PLAGL1,K20,SYBR,2015,PLAGL1
PLAGL1,K21,SYBR,1751,PLAGL1
PLAGL1,K22,SYBR,2016,PLAGL1
PLAGL1,K23,SYBR,1752,PLAGL1
PLAGL1,K24,SYBR,2017,PLAGL1
PLAGL1,L1,SYBR,1791,PLAGL1
PLAGL1,L2,SYBR,2760,PLAGL1
PLAGL1,L3,SYBR,1792,PLAGL1
PLAGL1,L4,SYBR,2774,PLAGL1
PLAGL1,L5,SYBR,1793,PLAGL1
PLAGL1,L6,SYBR,2775,PLAGL1
PLAGL1,L7,SYBR,1794,PLAGL1
PLAGL1,L8,SYBR,2776,PLAGL1
PLAGL1,L9,SYBR,1795,PLAGL1
PLAGL1,L10,SYBR,2777,PLAGL1
PLAGL1,L11,SYBR,1796,PLAGL1
PLAGL1,L12,SYBR,2778,PLAGL1
PLAGL1,L13,SYBR,1797,PLAGL1
PLAGL1,L14,SYBR,2780,PLAGL1
PLAGL1,L15,SYBR,1798,PLAGL1
PLAGL1,L16,SYBR,2781,PLAGL1
PLAGL1,L17,SYBR,1799,PLAGL1
PLAGL1,L18,SYBR,2782,PLAGL1
PLAGL1,L19,SYBR,1800,PLAGL1
PLAGL1,L20,SYBR,2783,PLAGL1
PLAGL1,L21,SYBR,1801,PLAGL1
PLAGL1,L22,SYBR,2784,PLAGL1
PLAGL1,L23,SYBR,1802,PLAGL1
PLAGL1,L24,SYBR,2785,PLAGL1
PLAGL1,M1,SYBR,1753,PLAGL1
PLAGL1,M2,SYBR,2021,PLAGL1
PLAGL1,M3,SYBR,1754,PLAGL1
PLAGL1,M4,SYBR,2022,PLAGL1
PLAGL1,M5,SYBR,1755,PLAGL1
PLAGL1,M6,SYBR,2025,PLAGL1
PLAGL1,M7,SYBR,1756,PLAGL1
PLAGL1,M8,SYBR,2098,PLAGL1
PLAGL1,M9,SYBR,1757,PLAGL1
PLAGL1,M10,SYBR,2099,PLAGL1
PLAGL1,M11,SYBR,1758,PLAGL1
PLAGL1,M12,SYBR,2100,PLAGL1
PLAGL1,M13,SYBR,1759,PLAGL1
PLAGL1,M14,SYBR,2101,PLAGL1
PLAGL1,M15,SYBR,1760,PLAGL1
PLAGL1,M16,SYBR,2102,PLAGL1
PLAGL1,M17,SYBR,1761,PLAGL1
PLAGL1,M18,SYBR,2103,PLAGL1
PLAGL1,M19,SYBR,1762,PLAGL1
PLAGL1,M20,SYBR,2104,PLAGL1
PLAGL1,M21,SYBR,1763,PLAGL1
PLAGL1,M22,SYBR,2105,PLAGL1
PLAGL1,M23,SYBR,1764,PLAGL1
PLAGL1,M24,SYBR,2106,PLAGL1
PLAGL1,N1,SYBR,1803,PLAGL1
PLAGL1,N2,SYBR,2786,PLAGL1
PLAGL1,N3,SYBR,1804,PLAGL1
PLAGL1,N4,SYBR,2788,PLAGL1
PLAGL1,N5,SYBR,1805,PLAGL1
PLAGL1,N6,SYBR,2793,PLAGL1
PLAGL1,N7,SYBR,1806,PLAGL1
PLAGL1,N8,SYBR,2794,PLAGL1
PLAGL1,N9,SYBR,1810,PLAGL1
PLAGL1,N10,SYBR,2795,PLAGL1
PLAGL1,N11,SYBR,1811,PLAGL1
PLAGL1,N12,SYBR,2796,PLAGL1
PLAGL1,N13,SYBR,1812,PLAGL1
PLAGL1,N14,SYBR,STD_150000,PLAGL1
PLAGL1,N15,SYBR,1813,PLAGL1
PLAGL1,N16,SYBR,STD_150000,PLAGL1
PLAGL1,N17,SYBR,1815,PLAGL1
PLAGL1,N18,SYBR,STD_150000,PLAGL1
PLAGL1,N19,SYBR,1816,PLAGL1
PLAGL1,N20,SYBR,STD_15000,PLAGL1
PLAGL1,N21,SYBR,1818,PLAGL1
PLAGL1,N22,SYBR,STD_15000,PLAGL1
PLAGL1,N23,SYBR,1819,PLAGL1
PLAGL1,N24,SYBR,STD_15000,PLAGL1
PLAGL1,O1,SYBR,1765,PLAGL1
PLAGL1,O2,SYBR,2107,PLAGL1
PLAGL1,O3,SYBR,1766,PLAGL1
PLAGL1,O4,SYBR,2108,PLAGL1
PLAGL1,O5,SYBR,1767,PLAGL1
PLAGL1,O6,SYBR,2110,PLAGL1
PLAGL1,O7,SYBR,1769,PLAGL1
PLAGL1,O8,SYBR,2112,PLAGL1
PLAGL1,O9,SYBR,1770,PLAGL1
PLAGL1,O10,SYBR,2114,PLAGL1
PLAGL1,O11,SYBR,1771,PLAGL1
PLAGL1,O12,SYBR,2115,PLAGL1
PLAGL1,O13,SYBR,1772,PLAGL1
PLAGL1,O14,SYBR,2116,PLAGL1
PLAGL1,O15,SYBR,1773,PLAGL1
PLAGL1,O16,SYBR,2118,PLAGL1
PLAGL1,O17,SYBR,1879,PLAGL1
PLAGL1,O18,SYBR,2119,PLAGL1
PLAGL1,O19,SYBR,1880,PLAGL1
PLAGL1,O20,SYBR,2121,PLAGL1
PLAGL1,O21,SYBR,1881,PLAGL1
PLAGL1,O22,SYBR,2122,PLAGL1
PLAGL1,O23,SYBR,1882,PLAGL1
PLAGL1,O24,SYBR,2159,PLAGL1
PLAGL1,P1,SYBR,1820,PLAGL1
PLAGL1,P2,SYBR,STD_1500,PLAGL1
PLAGL1,P3,SYBR,1821,PLAGL1
PLAGL1,P4,SYBR,STD_1500,PLAGL1
PLAGL1,P5,SYBR,1822,PLAGL1
PLAGL1,P6,SYBR,STD_1500,PLAGL1
PLAGL1,P7,SYBR,1823,PLAGL1
PLAGL1,P8,SYBR,STD_150,PLAGL1
PLAGL1,P9,SYBR,1824,PLAGL1
PLAGL1,P10,SYBR,STD_150,PLAGL1
PLAGL1,P11,SYBR,1825,PLAGL1
PLAGL1,P12,SYBR,STD_150,PLAGL1
PLAGL1,P13,SYBR,1826,PLAGL1
PLAGL1,P14,SYBR,STD_15,PLAGL1
PLAGL1,P15,SYBR,1827,PLAGL1
PLAGL1,P16,SYBR,STD_15,PLAGL1
PLAGL1,P17,SYBR,1828,PLAGL1
PLAGL1,P18,SYBR,STD_15,PLAGL1
PLAGL1,P19,SYBR,1829,PLAGL1
PLAGL1,P20,SYBR,water,NA
PLAGL1,P21,SYBR,1830,PLAGL1
PLAGL1,P22,SYBR,water,NA
PLAGL1,P23,SYBR,1831,PLAGL1
PLAGL1,P24,SYBR,water,NA
PIK3R1,A1,SYBR,1495,PIK3R1
PIK3R1,A2,SYBR,1832,PIK3R1
PIK3R1,A3,SYBR,1496,PIK3R1
PIK3R1,A4,SYBR,1834,PIK3R1
PIK3R1,A5,SYBR,1497,PIK3R1
PIK3R1,A6,SYBR,1835,PIK3R1
PIK3R1,A7,SYBR,1498,PIK3R1
PIK3R1,A8,SYBR,1836,PIK3R1
PIK3R1,A9,SYBR,1499,PIK3R1
PIK3R1,A10,SYBR,1837,PIK3R1
PIK3R1,A11,SYBR,1500,PIK3R1
PIK3R1,A12,SYBR,1839,PIK3R1
PIK3R1,A13,SYBR,1501,PIK3R1
PIK3R1,A14,SYBR,1840,PIK3R1
PIK3R1,A15,SYBR,1503,PIK3R1
PIK3R1,A16,SYBR,1841,PIK3R1
PIK3R1,A17,SYBR,1507,PIK3R1
PIK3R1,A18,SYBR,1842,PIK3R1
PIK3R1,A19,SYBR,1508,PIK3R1
PIK3R1,A20,SYBR,1844,PIK3R1
PIK3R1,A21,SYBR,1510,PIK3R1
PIK3R1,A22,SYBR,1846,PIK3R1
PIK3R1,A23,SYBR,1511,PIK3R1
PIK3R1,A24,SYBR,1848,PIK3R1
PIK3R1,B1,SYBR,1883,PIK3R1
PIK3R1,B2,SYBR,2160,PIK3R1
PIK3R1,B3,SYBR,1884,PIK3R1
PIK3R1,B4,SYBR,2161,PIK3R1
PIK3R1,B5,SYBR,1885,PIK3R1
PIK3R1,B6,SYBR,2162,PIK3R1
PIK3R1,B7,SYBR,1886,PIK3R1
PIK3R1,B8,SYBR,2163,PIK3R1
PIK3R1,B9,SYBR,1887,PIK3R1
PIK3R1,B10,SYBR,2164,PIK3R1
PIK3R1,B11,SYBR,1888,PIK3R1
PIK3R1,B12,SYBR,2165,PIK3R1
PIK3R1,B13,SYBR,1889,PIK3R1
PIK3R1,B14,SYBR,2166,PIK3R1
PIK3R1,B15,SYBR,1890,PIK3R1
PIK3R1,B16,SYBR,2167,PIK3R1
PIK3R1,B17,SYBR,1891,PIK3R1
PIK3R1,B18,SYBR,2168,PIK3R1
PIK3R1,B19,SYBR,1892,PIK3R1
PIK3R1,B20,SYBR,2169,PIK3R1
PIK3R1,B21,SYBR,1893,PIK3R1
PIK3R1,B22,SYBR,2170,PIK3R1
PIK3R1,B23,SYBR,1894,PIK3R1
PIK3R1,B24,SYBR,2171,PIK3R1
PIK3R1,C1,SYBR,1512,PIK3R1
PIK3R1,C2,SYBR,1849,PIK3R1
PIK3R1,C3,SYBR,1513,PIK3R1
PIK3R1,C4,SYBR,1850,PIK3R1
PIK3R1,C5,SYBR,1514,PIK3R1
PIK3R1,C6,SYBR,1852,PIK3R1
PIK3R1,C7,SYBR,1515,PIK3R1
PIK3R1,C8,SYBR,1853,PIK3R1
PIK3R1,C9,SYBR,1516,PIK3R1
PIK3R1,C10,SYBR,1854,PIK3R1
PIK3R1,C11,SYBR,1517,PIK3R1
PIK3R1,C12,SYBR,1855,PIK3R1
PIK3R1,C13,SYBR,1535,PIK3R1
PIK3R1,C14,SYBR,1856,PIK3R1
PIK3R1,C15,SYBR,1536,PIK3R1
PIK3R1,C16,SYBR,1857,PIK3R1
PIK3R1,C17,SYBR,1538,PIK3R1
PIK3R1,C18,SYBR,1858,PIK3R1
PIK3R1,C19,SYBR,1539,PIK3R1
PIK3R1,C20,SYBR,1859,PIK3R1
PIK3R1,C21,SYBR,1540,PIK3R1
PIK3R1,C22,SYBR,1860,PIK3R1
PIK3R1,C23,SYBR,1541,PIK3R1
PIK3R1,C24,SYBR,1861,PIK3R1
PIK3R1,D1,SYBR,1895,PIK3R1
PIK3R1,D2,SYBR,2172,PIK3R1
PIK3R1,D3,SYBR,1896,PIK3R1
PIK3R1,D4,SYBR,939,PIK3R1
PIK3R1,D5,SYBR,1897,PIK3R1
PIK3R1,D6,SYBR,1136,PIK3R1
PIK3R1,D7,SYBR,1898,PIK3R1
PIK3R1,D8,SYBR,1231,PIK3R1
PIK3R1,D9,SYBR,1899,PIK3R1
PIK3R1,D10,SYBR,1687,PIK3R1
PIK3R1,D11,SYBR,1901,PIK3R1
PIK3R1,D12,SYBR,2530,PIK3R1
PIK3R1,D13,SYBR,1902,PIK3R1
PIK3R1,D14,SYBR,2659,PIK3R1
PIK3R1,D15,SYBR,1905,PIK3R1
PIK3R1,D16,SYBR,2660,PIK3R1
PIK3R1,D17,SYBR,1906,PIK3R1
PIK3R1,D18,SYBR,2661,PIK3R1
PIK3R1,D19,SYBR,1907,PIK3R1
PIK3R1,D20,SYBR,2666,PIK3R1
PIK3R1,D21,SYBR,1908,PIK3R1
PIK3R1,D22,SYBR,2709,PIK3R1
PIK3R1,D23,SYBR,1909,PIK3R1
PIK3R1,D24,SYBR,2710,PIK3R1
PIK3R1,E1,SYBR,1542,PIK3R1
PIK3R1,E2,SYBR,1939,PIK3R1
PIK3R1,E3,SYBR,1693,PIK3R1
PIK3R1,E4,SYBR,1940,PIK3R1
PIK3R1,E5,SYBR,1694,PIK3R1
PIK3R1,E6,SYBR,1941,PIK3R1
PIK3R1,E7,SYBR,1695,PIK3R1
PIK3R1,E8,SYBR,1942,PIK3R1
PIK3R1,E9,SYBR,1696,PIK3R1
PIK3R1,E10,SYBR,1943,PIK3R1
PIK3R1,E11,SYBR,1697,PIK3R1
PIK3R1,E12,SYBR,1944,PIK3R1
PIK3R1,E13,SYBR,1698,PIK3R1
PIK3R1,E14,SYBR,1945,PIK3R1
PIK3R1,E15,SYBR,1699,PIK3R1
PIK3R1,E16,SYBR,1946,PIK3R1
PIK3R1,E17,SYBR,1700,PIK3R1
PIK3R1,E18,SYBR,1947,PIK3R1
PIK3R1,E19,SYBR,1701,PIK3R1
PIK3R1,E20,SYBR,1948,PIK3R1
PIK3R1,E21,SYBR,1702,PIK3R1
PIK3R1,E22,SYBR,1949,PIK3R1
PIK3R1,E23,SYBR,1686,PIK3R1
PIK3R1,E24,SYBR,1950,PIK3R1
PIK3R1,F1,SYBR,1910,PIK3R1
PIK3R1,F2,SYBR,2711,PIK3R1
PIK3R1,F3,SYBR,1912,PIK3R1
PIK3R1,F4,SYBR,2712,PIK3R1
PIK3R1,F5,SYBR,1914,PIK3R1
PIK3R1,F6,SYBR,2713,PIK3R1
PIK3R1,F7,SYBR,1915,PIK3R1
PIK3R1,F8,SYBR,2714,PIK3R1
PIK3R1,F9,SYBR,1916,PIK3R1
PIK3R1,F10,SYBR,2715,PIK3R1
PIK3R1,F11,SYBR,1917,PIK3R1
PIK3R1,F12,SYBR,2718,PIK3R1
PIK3R1,F13,SYBR,1918,PIK3R1
PIK3R1,F14,SYBR,2719,PIK3R1
PIK3R1,F15,SYBR,1919,PIK3R1
PIK3R1,F16,SYBR,2738,PIK3R1
PIK3R1,F17,SYBR,1920,PIK3R1
PIK3R1,F18,SYBR,2742,PIK3R1
PIK3R1,F19,SYBR,1921,PIK3R1
PIK3R1,F20,SYBR,2743,PIK3R1
PIK3R1,F21,SYBR,1922,PIK3R1
PIK3R1,F22,SYBR,2745,PIK3R1
PIK3R1,F23,SYBR,1924,PIK3R1
PIK3R1,F24,SYBR,2746,PIK3R1
PIK3R1,G1,SYBR,1677,PIK3R1
PIK3R1,G2,SYBR,1951,PIK3R1
PIK3R1,G3,SYBR,1672,PIK3R1
PIK3R1,G4,SYBR,1952,PIK3R1
PIK3R1,G5,SYBR,520,PIK3R1
PIK3R1,G6,SYBR,1953,PIK3R1
PIK3R1,G7,SYBR,1716,PIK3R1
PIK3R1,G8,SYBR,1954,PIK3R1
PIK3R1,G9,SYBR,1717,PIK3R1
PIK3R1,G10,SYBR,1955,PIK3R1
PIK3R1,G11,SYBR,1720,PIK3R1
